name,ra,dec,spect_type,vmag
HIP 35213,109.159906,-23.3110532,A5m..., 6.02
HIP 39023,119.7738436,-23.31040264,G8II, 5.09
HIP 65835,202.4284119,-23.28135784,M6/M7e, 6.40
HIP 107128,325.5026621,-23.26262557,K0III, 5.24
HIP 17651,56.71245432,-23.248438,F3/F5V, 4.22
HIP 28118,89.14345845,-23.21538334,K0III, 6.37
HIP 51795,158.7406783,-23.17633022,F6V, 6.10
HIP 92931,284.0028034,-23.17371793,B6III, 5.91
HIP 64962,199.7302224,-23.17141246,G8III, 2.99
HIP 41242,126.2299855,-23.15381698,A1III/IV, 5.67
HIP 72210,221.528135,-23.15286204,K0III, 5.80
HIP 82925,254.2001592,-23.15032178,A0V, 5.57
HIP 76666,234.8391223,-23.15017112,B9.5V, 6.33
HIP 76532,234.4502446,-23.14151509,K0III, 5.79
HIP 110018,334.2491151,-23.14009853,K0III, 6.17
HIP 64166,197.2636792,-23.11797275,K0III, 4.94
HIP 28943,91.63376334,-23.11077641,A2V, 5.46
HIP 560,1.70843563,-23.10742543,F2IV, 6.19
HIP 36168,111.747863,-23.08603328,B1II, 5.65
HIP 36431,112.4642256,-23.02429924,A6Ib/II, 4.85
HIP 68177,209.3656151,-23.02265213,K2/K3III, 6.14
HIP 27533,87.47295636,-22.97192372,A1V, 5.87
HIP 20106,64.65608026,-22.9698285,A3m..., 6.09
HIP 31416,98.76408302,-22.96483318,A0III, 4.54
HIP 33316,103.9455413,-22.9414495,B2/B3III, 5.29
HIP 27670,87.86923616,-22.92684343,K0IIICN..., 6.16
HIP 40876,125.1139952,-22.92467992,G8/K0III, 6.12
HIP 35920,111.0718205,-22.91276481,B8/B9V, 6.20
HIP 34940,108.4516145,-22.90578603,B2IV, 6.34
HIP 38835,119.2148262,-22.88014849,F7/F8II, 4.20
HIP 46897,143.358732,-22.86401784,B9.5V, 5.92
HIP 36236,111.9289107,-22.85919757,B5III, 5.98
HIP 2852,9.02876061,-22.84221094,A5m..., 6.06
HIP 28085,89.05915111,-22.84005515,K0/K1III, 5.95
HIP 54682,167.9145262,-22.82560642,A1V, 4.46
HIP 23474,75.68726911,-22.79508768,K1IV, 5.74
HIP 113673,345.3459446,-22.79083025,A2V, 6.27
HIP 88298,270.4765874,-22.78029065,B0Iab..., 5.72
HIP 29234,92.44961008,-22.77449062,F5V, 5.71
HIP 63243,194.3881906,-22.75346787,K0III, 6.31
HIP 105662,321.033081,-22.74707085,K0III, 6.38
HIP 92761,283.542397,-22.7448202,K1II, 4.86
HIP 98575,300.3493383,-22.73727899,K0III, 6.01
HIP 29843,94.26466059,-22.71460054,F8/G0V, 6.05
HIP 93423,285.4072424,-22.69536606,K3III, 6.25
HIP 34914,108.3500399,-22.67414589,K4III, 5.99
HIP 92845,283.7794668,-22.67125323,K1Ib/II, 5.00
HIP 105576,320.7519645,-22.66904892,M0III, 5.63
HIP 42430,129.7836245,-22.6629058,G3/G5V, 5.05
HIP 78401,240.0833823,-22.62162024,B0.2IV, 2.29
HIP 59316,182.5313577,-22.61979211,K2III, 3.02
HIP 31593,99.17112193,-22.61475069,B3V, 6.35
HIP 98785,300.9347258,-22.59565192,F7V, 6.44
HIP 11671,37.63662647,-22.54524212,M0III, 6.17
HIP 93140,284.6034558,-22.52952554,A1V, 6.14
HIP 9061,29.16732782,-22.52671153,K3III, 4.92
HIP 3607,11.54845521,-22.52206718,G8/K0III, 5.49
HIP 37995,116.8023269,-22.51953536,B1/B2V, 5.90
HIP 15382,49.59206509,-22.51114978,K0III, 4.86
HIP 636,1.94523194,-22.50847542,A1V, 5.93
HIP 48584,148.6326283,-22.48745326,A2/A3III, 6.23
HIP 13008,41.79641948,-22.48565414,F2V, 6.47
HIP 87099,266.9399997,-22.47776778,G3/G5Ib, 6.18
HIP 114375,347.4786538,-22.45759248,A3IV:, 4.71
HIP 32144,100.691993,-22.4488355,F2V, 6.26
HIP 27072,86.11656241,-22.44748663,F7V, 3.59
HIP 29150,92.24111381,-22.42728352,A0V, 5.49
HIP 68705,210.9712383,-22.4216164,F3IV, 6.30
HIP 105881,321.6667821,-22.41137838,G4Ibp..., 3.77
HIP 95077,290.1589828,-22.40260314,A6:m..., 5.59
HIP 74732,229.0959695,-22.39942083,K2III, 5.52
HIP 92111,281.5857852,-22.39218449,K5III, 5.37
HIP 101090,307.3805652,-22.39149166,K5III, 6.13
HIP 13479,43.39695392,-22.37612257,G8/K0III, 5.93
HIP 26865,85.5581599,-22.37373687,A2/A3V, 5.88
HIP 23685,76.36521705,-22.37085673,K4III, 3.19
HIP 46371,141.826239,-22.3434176,K1III, 4.72
HIP 6789,21.84712814,-22.33802701,K0/K1III, 6.43
HIP 37465,115.348022,-22.33675243,M0/M1III, 6.16
HIP 36795,113.5133581,-22.29618077,F6V, 4.44
HIP 60189,185.1404611,-22.21583387,B8V, 5.20
HIP 60157,185.0451437,-22.17562676,K0III+..., 5.94
HIP 92480,282.7104231,-22.16210451,F2IV, 6.29
HIP 36986,114.030921,-22.16047711,K1II, 6.40
HIP 31469,98.87838592,-22.10900153,K0III, 6.32
HIP 30062,94.90913958,-22.10314387,K3III, 6.29
HIP 86060,263.8270886,-22.04380131,Ap Si, 6.47
HIP 73927,226.6129108,-22.03170347,K0III, 6.13
HIP 34142,106.1960101,-22.03160173,K2IIICN..., 6.09
HIP 3505,11.18515547,-22.00633247,F0V, 5.22
HIP 36017,111.3332347,-21.98259839,A6II, 6.04
HIP 86352,264.6869557,-21.91262453,G6III/IV, 6.19
HIP 58574,180.1759517,-21.83748019,K2III, 6.28
HIP 28984,91.7396542,-21.81229045,M3II/III, 5.74
HIP 100062,304.5057302,-21.80990013,G8III, 5.86
HIP 106039,322.1804835,-21.80716659,K0III, 4.50
HIP 95564,291.5797236,-21.77668185,K1/K2III, 5.57
HIP 115522,351.0167584,-21.77422317,F3IV/V, 6.46
HIP 15474,49.87904033,-21.7579421,M3/M4III, 3.70
HIP 54749,168.1449669,-21.74935077,K3III, 6.39
HIP 93683,286.1705577,-21.74135451,K0III, 3.76
HIP 115709,351.6476599,-21.74083208,K0III, 6.43
HIP 3741,12.00437854,-21.72247464,B9V, 5.57
HIP 89369,273.5662923,-21.71310708,K2III, 5.49
HIP 86736,265.857729,-21.68308566,F6/F7V, 4.86
HIP 94372,288.1167467,-21.65832764,K0III, 6.39
HIP 12964,41.68773623,-21.63956244,F3IV/V, 6.48
HIP 16611,53.44686638,-21.63281597,B9V, 4.26
HIP 6960,22.40041765,-21.62934677,A0V, 5.11
HIP 33666,104.9135697,-21.60289593,B2III, 6.26
HIP 110391,335.3982311,-21.59802435,K0III, 5.12
HIP 83684,256.5491939,-21.56440204,A1m..., 6.29
HIP 102487,311.5415571,-21.51399111,A1V, 5.91
HIP 80975,248.0341108,-21.46647783,Ap, 4.45
HIP 88876,272.1607778,-21.44955654,A2/A3Iab, 6.42
HIP 88760,271.7973051,-21.44393246,B1/B2Ib, 6.22
HIP 85207,261.1751672,-21.44141348,K0III, 5.82
HIP 73184,224.363965,-21.4112809,K4V, 5.72
HIP 91347,279.476782,-21.39756504,A5IV, 5.93
HIP 25532,81.9020376,-21.37579099,K0III, 6.08
HIP 116118,352.9251745,-21.36944011,F0V, 6.24
HIP 92747,283.5003766,-21.35979587,G8/K0II, 5.68
HIP 72310,221.8069088,-21.32487794,K4/K5III, 6.05
HIP 95965,292.7251576,-21.31218388,A2V, 6.11
HIP 22086,71.26729443,-21.28334113,K4III, 5.72
HIP 7679,24.71544923,-21.27547447,F0V, 5.58
HIP 24927,80.11213225,-21.23973932,A0V, 4.70
HIP 109509,332.7596005,-21.23268636,F6/F7V, 6.10
HIP 61208,188.1370549,-21.21200466,K0III, 6.41
HIP 105928,321.8118111,-21.19612774,K3III, 5.78
HIP 104365,317.1400538,-21.19352539,A0V, 5.30
HIP 108494,329.682402,-21.18292943,M2III, 6.06
HIP 72217,221.5454817,-21.17571461,G2V, 6.43
HIP 38375,117.9293911,-21.17374245,K0III, 5.62
HIP 114341,347.3615088,-21.17248555,K1III, 3.68
HIP 42928,131.2298477,-21.16783642,A5V, 6.10
HIP 46880,143.3019688,-21.11575904,K0III, 5.02
HIP 84893,260.2508762,-21.11243499,F2/F3V, 4.39
HIP 79599,243.6203896,-21.10756359,B9V, 6.41
HIP 93085,284.4324156,-21.10662433,G8/K0II/III, 3.52
HIP 9347,30.0009367,-21.07777193,K5/M0III, 3.99
HIP 109786,333.5750738,-21.07470081,K1III, 5.33
HIP 89341,273.4408696,-21.05883031,B2III:, 3.84
HIP 91438,279.7226971,-21.05150199,G5V, 5.85
HIP 43338,132.4372473,-21.04830272,A6IV, 6.48
HIP 41282,126.3292623,-21.04610608,F2/F3V, 6.01
HIP 94141,287.440974,-21.02352534,F2II/III, 2.88
HIP 76569,234.5676753,-21.01615303,K0III, 5.82
HIP 32504,101.7562191,-21.01541689,B7II/III, 6.07
HIP 13288,42.75977464,-21.0039789,K0III, 4.76
HIP 92016,281.3276727,-21.00154643,F5/F6V, 6.35
HIP 10326,33.25396814,-21.0002366,K0III, 5.86
HIP 78168,239.4186232,-20.98302564,B3V, 5.84
HIP 30011,94.74573891,-20.92562047,B3II/III, 5.79
HIP 65381,200.9879385,-20.92453837,K1/K2III/IV, 6.44
HIP 31266,98.36118059,-20.92389414,K0III+..., 6.39
HIP 116247,353.3192713,-20.91452506,A0V, 4.70
HIP 17798,57.14884582,-20.90293608,K5III, 5.81
HIP 34758,107.9233786,-20.88311563,A0IV/V, 5.84
HIP 27654,87.82980343,-20.87751376,G8III/IV, 3.76
HIP 113801,345.68453,-20.87039619,K0III, 5.97
HIP 78990,241.8512506,-20.8686541,G6/G8III, 4.31
HIP 25853,82.7817652,-20.86355455,A0V, 5.53
HIP 105665,321.0399924,-20.85156019,K0III, 5.38
HIP 59728,183.7482597,-20.84423329,K0IIICN..., 5.82
HIP 91132,278.8388013,-20.84043868,F0IV/V, 6.49
HIP 118081,359.2922295,-20.8336087,G8/K0III, 6.45
HIP 9326,29.94245126,-20.82457549,M0/M1III, 5.43
HIP 56245,172.9484385,-20.77656734,F7V, 6.24
HIP 25606,82.06135971,-20.75923214,G5II, 2.81
HIP 46511,142.3027257,-20.74914438,K4/K5III, 5.66
HIP 75939,232.6510315,-20.72848221,A3V, 6.20
HIP 89439,273.8037729,-20.7282667,B0/1Ia/ab, 5.29
HIP 20075,64.56697503,-20.71530624,M4III, 6.00
HIP 111449,338.6729114,-20.70785949,F7V, 5.21
HIP 78933,241.701802,-20.66913479,B1V, 3.93
HIP 53387,163.798247,-20.66497238,K1III, 6.45
HIP 93057,284.3353236,-20.65633439,B9.5Ib, 5.02
HIP 104963,318.9078771,-20.65169052,K0II/III, 5.17
HIP 115669,351.511739,-20.64186122,K4III, 4.38
HIP 20264,65.16248826,-20.63959902,A0V, 5.38
HIP 63738,195.9417782,-20.58350964,F7V, 5.58
HIP 104452,317.3871877,-20.5563314,F2IV/V, 6.25
HIP 39734,121.8251923,-20.55434589,A3Ib/II, 5.33
HIP 90289,276.3376481,-20.54160918,A1/A2V, 4.81
HIP 61496,188.9948873,-20.52735401,F0V, 6.20
HIP 19111,61.44469987,-20.51253638,G8/K0III, 6.34
HIP 83567,256.1888726,-20.49464339,B7IV/V, 6.29
HIP 71295,218.7113279,-20.4393776,A3V, 6.49
HIP 82621,253.3552375,-20.41548861,G5IV, 5.86
HIP 81632,250.1437836,-20.40871834,K0III, 6.25
HIP 33248,103.7614093,-20.40485094,A2V, 5.80
HIP 89440,273.8040382,-20.38796936,B0.5Ib/II, 5.96
HIP 19037,61.17038255,-20.38183041,K1II, 6.12
HIP 39876,122.1815955,-20.36317828,A3III, 6.37
HIP 19571,62.90073099,-20.35627812,A1V + (F/G), 5.80
HIP 88125,270.0003337,-20.33949167,K0III, 6.22
HIP 2237,7.0882067,-20.33477667,G3V, 6.44
HIP 92390,282.4171141,-20.32474038,K2III, 5.22
HIP 57079,175.5147235,-20.29403646,G8IV, 6.21
HIP 29679,93.78500463,-20.27226037,K2III, 5.88
HIP 33092,103.3871273,-20.22426366,B1Ib, 4.82
HIP 79945,244.7821306,-20.21803464,K0III, 6.29
HIP 77811,238.3335867,-20.16699405,B3V, 5.04
HIP 76033,232.9310459,-20.16484591,A5V, 6.28
HIP 33703,105.0345229,-20.15843758,B3V, 6.32
HIP 18926,60.85311396,-20.14379271,B3V, 6.47
HIP 113204,343.8773675,-20.13936653,K4/K5III, 6.36
HIP 53252,163.3728402,-20.13815014,F6V, 5.23
HIP 33302,103.905829,-20.13659348,F2IV/V, 4.66
HIP 27075,86.11835896,-20.1266631,F8/G0V, 6.34
HIP 79788,244.2466746,-20.10407073,G8III, 6.40
HIP 115438,350.7429228,-20.10034505,K0III, 3.96
HIP 106559,323.7127878,-20.08438179,F5V, 5.70
HIP 40944,125.338435,-20.07901245,A3V, 5.58
HIP 1728,5.44264511,-20.05799253,M5/M6Ib/II, 5.61
HIP 23362,75.35649111,-20.05188078,B9V, 4.91
HIP 238,0.7392741,-20.04607402,F6/F7V, 6.25
HIP 11381,36.64651715,-20.04286354,K2III, 5.89
HIP 80343,246.025822,-20.03721137,K0III, 4.48
HIP 11907,38.41768954,-20.00172697,K1III, 6.19
HIP 29941,94.55721559,-19.96699189,B2/B3V, 5.51
HIP 64725,198.9940927,-19.94282246,K1III, 5.21
HIP 64577,198.545707,-19.93133468,G8III/IV, 5.31
HIP 81754,250.473642,-19.92447879,F3V, 5.55
HIP 21363,68.75269677,-19.92152085,K2IIICN..., 6.12
HIP 50790,155.5539981,-19.86659301,A0V, 6.12
HIP 104019,316.1013526,-19.85493122,A5V, 4.82
HIP 89114,272.8116127,-19.84188262,A2V, 6.33
HIP 78820,241.3593121,-19.80539286,B0.5V, 2.56
HIP 94144,287.4505509,-19.80345573,K1III, 6.11
HIP 78821,241.3607302,-19.80184191,B2V, 4.90
HIP 61270,188.3427835,-19.79248604,F0IV/V, 6.26
HIP 74392,228.0554674,-19.79163143,Asp..., 4.54
HIP 97290,296.5909135,-19.76089482,K0III, 4.87
HIP 61951,190.456271,-19.75913355,F2V, 6.02
HIP 45158,137.9948789,-19.74774055,G8III, 5.72
HIP 42394,129.6678613,-19.73690927,M1III, 6.32
HIP 39524,121.1725883,-19.72815612,B3III, 6.12
HIP 37036,114.1709948,-19.70235325,B2II, 5.69
HIP 25397,81.49926259,-19.69535296,F5V, 5.78
HIP 76880,235.4867445,-19.67857446,K5III, 4.75
HIP 21763,70.11039135,-19.67125686,M3/M4III, 4.32
HIP 76106,233.152971,-19.67036366,A2IV, 5.50
HIP 37364,115.0563803,-19.66089028,K0III, 5.92
HIP 58587,180.2132084,-19.65899848,B2IV, 5.28
HIP 74493,228.3300764,-19.64745418,A2V, 6.07
HIP 107238,325.8061771,-19.62093103,A0m..., 6.23
HIP 112529,341.8882813,-19.61287445,G8III, 5.24
HIP 92079,281.5047983,-19.60636956,M2/M3III, 6.34
HIP 47070,143.8909118,-19.583308,A0V, 6.33
HIP 41817,127.8789333,-19.57743956,B9.5IV/V, 5.42
HIP 82951,254.2666336,-19.53983923,B7/8III, 6.27
HIP 38246,117.5236415,-19.52356224,K1III, 6.11
HIP 38209,117.4199956,-19.50548358,K2III, 6.49
HIP 65183,200.3742386,-19.48928681,A2/A3V, 6.21
HIP 106723,324.2700949,-19.46601352,B3V:p, 4.51
HIP 79374,242.9989188,-19.46064684,B2IV, 4.00
HIP 20892,67.16256011,-19.45859808,K2III, 5.95
HIP 36732,113.3314575,-19.41235409,K0III, 5.64
HIP 46813,143.085123,-19.40032613,A4III, 5.74
HIP 23818,76.79074687,-19.39252388,G2V, 6.47
HIP 77939,238.7515437,-19.38288098,B2/B3V, 5.95
HIP 76628,234.7271137,-19.30170914,G8III/IV, 5.36
HIP 93996,287.0695803,-19.29028615,B2V, 5.56
HIP 91781,280.7296127,-19.28412831,M4III, 6.32
HIP 35442,109.7580052,-19.28031128,F2Ia, 6.06
HIP 31592,99.17082883,-19.25570928,K1III+..., 3.95
HIP 93537,285.7658477,-19.24565829,K0II/III, 5.96
HIP 39906,122.2568477,-19.24500094,B5V, 4.40
HIP 95159,290.4046326,-19.23441785,B5III, 6.25
HIP 30988,97.54922429,-19.21483605,M0/M1III, 6.44
HIP 44162,134.9164142,-19.20779957,F5IV/V, 6.19
HIP 113080,343.5233269,-19.17513859,K5III, 6.37
HIP 29048,91.92345906,-19.16600403,M1III, 5.28
HIP 50013,153.1587379,-19.15280764,F7V, 6.45
HIP 9862,31.71650468,-19.13878097,K1III, 6.39
HIP 100195,304.8483302,-19.1185068,K2III, 5.28
HIP 74391,228.0501528,-19.10642417,K4III, 6.49
HIP 93543,285.779123,-19.10301593,F5V, 6.37
HIP 6427,20.62715374,-19.08104977,F5/F6V, 6.35
HIP 1402,4.38621007,-19.05108585,F3V, 6.46
HIP 97783,298.0500211,-19.04486185,K0III, 5.88
HIP 103616,314.9005523,-19.03523289,Ap Si, 6.26
HIP 33077,103.3285123,-19.03277877,A9/F0III, 5.65
HIP 35727,110.5563752,-19.01658444,B5II/III, 4.94
HIP 35975,111.2120175,-19.01228875,A2Ib/II, 6.24
HIP 48615,148.7176546,-19.00926985,K5III, 4.94
HIP 94820,289.4086899,-18.95288215,K0III, 4.88
HIP 33079,103.341029,-18.93292926,A3III, 6.13
HIP 1170,3.66013628,-18.93268628,M1III, 4.44
HIP 117629,357.8388409,-18.90915459,Ap Si, 5.17
HIP 83331,255.4636379,-18.88549646,K1III, 6.28
HIP 107188,325.6642385,-18.86630105,G8III, 4.72
HIP 89968,275.3457853,-18.85998365,F8II, 5.76
HIP 96440,294.1085904,-18.85289016,F0V, 6.13
HIP 112211,340.8968856,-18.83030716,K3III, 4.68
HIP 64520,198.3618693,-18.8263809,A0V, 6.26
HIP 87782,268.9790068,-18.80210517,A1V, 6.48
HIP 55598,170.8419684,-18.77990277,F3IV, 5.08
HIP 93887,286.7846962,-18.7381278,B8V, 6.28
HIP 66015,203.0119431,-18.72883645,A7IV/V, 6.01
HIP 90687,277.5493464,-18.72857432,K0III, 5.63
HIP 69929,214.6595677,-18.71588164,Ap Si(Cr), 5.86
HIP 2086,6.59057887,-18.69360316,M1III, 6.24
HIP 115528,351.0323259,-18.68812455,K0III, 6.18
HIP 34617,107.5389871,-18.68559657,F3V, 6.23
HIP 117218,356.5035092,-18.67836913,F2:V+..., 5.28
HIP 22028,71.033124,-18.66654311,A1V, 5.53
HIP 89470,273.8781819,-18.66157177,Ap Si, 6.05
HIP 31564,99.09524032,-18.65994454,G8/K0III+.., 5.71
HIP 107901,327.9235801,-18.62275248,F0V, 6.19
HIP 92301,282.1892139,-18.60115618,A1V + K1III, 6.46
HIP 69792,214.2658026,-18.58568095,K0III, 6.22
HIP 101123,307.4745493,-18.58298474,A1V, 5.94
HIP 12843,41.27492276,-18.57265077,F5/F6V, 4.47
HIP 51852,158.9119193,-18.56900618,A5IV/V, 6.49
HIP 93234,284.861581,-18.56638766,G5/G6II, 6.37
HIP 15411,49.67113524,-18.55964006,F3V, 5.72
HIP 26966,85.84024542,-18.55744324,A0V, 5.73
HIP 79605,243.6637559,-18.535343,K1III, 6.32
HIP 24825,79.82264928,-18.51994134,B5IV/V, 6.37
HIP 109332,332.2457943,-18.51957349,B2III, 5.80
HIP 54742,168.1266014,-18.49980038,A0V, 6.11
HIP 29692,93.82379533,-18.47701325,K1III, 5.99
HIP 80569,246.7559929,-18.45619698,B2Vne, 4.22
HIP 85195,261.1542936,-18.44574264,B8V, 6.34
HIP 18173,58.30386773,-18.43444969,K0/K1III+.., 6.21
HIP 90806,277.8595863,-18.40264541,B9/B9.5V, 5.12
HIP 39095,119.9668965,-18.39914242,A1V, 4.61
HIP 72702,222.963808,-18.35532204,K0II/III, 6.27
HIP 11108,35.7397799,-18.35465998,G8/K0III, 6.22
HIP 57283,176.1906623,-18.35061467,G8III, 4.71
HIP 79203,242.4804679,-18.34045197,F3V, 6.43
HIP 44923,137.2677025,-18.32859911,A0/A1V, 5.73
HIP 64924,199.60405,-18.30861062,G5V, 4.74
HIP 95188,290.4618029,-18.30816237,K0III, 5.84
HIP 53740,164.9447866,-18.29909723,K1III, 4.08
HIP 117089,356.0502591,-18.27692862,B9V, 5.24
HIP 61688,189.6861946,-18.2501648,F0V, 6.00
HIP 43798,133.8017463,-18.24120659,K2/K3III, 5.75
HIP 31700,99.47260802,-18.23745713,K0II/III, 4.42
HIP 96496,294.2638942,-18.23101861,K0III, 5.66
HIP 100881,306.8300145,-18.21169433,B4V, 5.08
HIP 69658,213.850471,-18.20066197,A0V, 5.53
HIP 75110,230.2236743,-18.15851255,G8II/III, 6.16
HIP 101984,310.0123271,-18.1386063,M1III, 5.15
HIP 67494,207.468102,-18.13407618,K0III, 4.96
HIP 24786,79.7093162,-18.13019946,G0V, 5.96
HIP 29178,92.334149,-18.12633349,B9Vn..., 6.36
HIP 49321,151.0117857,-18.10141491,B8V, 6.30
HIP 115144,349.8504397,-18.07539972,K2/K3III, 5.96
HIP 3717,11.93000731,-18.06142264,K3III, 5.70
HIP 102780,312.3355919,-18.03577344,K3III, 6.20
HIP 116889,355.3938075,-18.02690134,K4/K5III, 5.36
HIP 3419,10.89678452,-17.9866841,K0III, 2.04
HIP 105143,319.4886524,-17.98513635,B5II/III, 5.40
HIP 30324,95.6749475,-17.95591658,B1II/III, 1.98
HIP 983,3.04145374,-17.93821766,K4III, 5.29
HIP 103226,313.6993848,-17.92285285,K0III, 5.78
HIP 108784,330.5490941,-17.90332874,K0III, 6.28
HIP 36186,111.7832983,-17.86486511,F2V, 5.60
HIP 67288,206.8556441,-17.85976354,M2III, 5.41
HIP 26602,84.81761707,-17.8494151,B4, 6.40
HIP 95168,290.4182304,-17.84725155,F0III/IV, 3.92
HIP 25985,83.18255798,-17.82229227,F0Ib, 2.58
HIP 116901,355.4408226,-17.81653327,G2Ib/II, 4.82
HIP 101027,307.2150986,-17.81366828,F3V, 4.77
HIP 90494,276.9853392,-17.80034975,B8III/IV, 6.19
HIP 9999,32.19028203,-17.77910445,M1III, 6.07
HIP 74600,228.6406969,-17.76853343,B9III, 6.18
HIP 84792,259.9723014,-17.75647881,A0V, 6.03
HIP 81724,250.3933179,-17.74216462,G8II/III, 4.91
HIP 65301,200.7547721,-17.73520402,K0III, 5.36
HIP 55705,171.2207634,-17.68401748,A9V, 4.06
HIP 11033,35.52073828,-17.66202807,K2III, 5.89
HIP 83854,257.0618847,-17.60896664,K0III, 5.98
HIP 25059,80.480442,-17.60364666,K0III, 6.47
HIP 40990,125.4777603,-17.58630046,K0III, 5.71
HIP 696,2.13953227,-17.57804019,M0/M1IIICNp, 6.11
HIP 59803,183.9519494,-17.5419837,B8III, 2.58
HIP 103703,315.2157682,-17.53085532,K3III, 6.07
HIP 26866,85.56036023,-17.53038891,K3III, 6.15
HIP 16803,54.07246744,-17.46704107,B8/B9III, 5.24
HIP 30836,97.15587229,-17.46603282,K0III, 5.76
HIP 111539,338.9534264,-17.46031368,K4III, 6.39
HIP 104297,316.9361526,-17.45578844,B9.5V, 6.18
HIP 41306,126.4140371,-17.43940312,K1III, 6.44
HIP 602,1.82613856,-17.38703103,A2IV/V, 6.20
HIP 89609,274.298455,-17.37385188,K2III, 5.81
HIP 68643,210.7674245,-17.36698952,K2/K3III, 6.32
HIP 104914,318.7775808,-17.34509006,K0III, 6.05
HIP 301,0.93488487,-17.33597002,B9IVn, 4.55
HIP 52737,161.716937,-17.29683026,A3V, 5.44
HIP 19601,63.00108195,-17.27460047,K0III, 6.41
HIP 104139,316.4865808,-17.23271095,A1V, 4.08
HIP 38211,117.421534,-17.228123,K3III, 5.17
HIP 88258,270.3463432,-17.15685222,K2III, 6.27
HIP 88816,271.9516824,-17.15430069,K0III, 5.52
HIP 58188,179.004098,-17.15080863,A0V, 5.17
HIP 49569,151.7895405,-17.14159635,K4III, 5.59
HIP 32809,102.5907213,-17.08455798,K3III, 5.77
HIP 113998,346.3036603,-17.07915256,K4III, 6.15
HIP 33347,104.0342764,-17.05424675,B3Ib/II, 4.36
HIP 43152,131.8394888,-17.05285288,A2V, 6.48
HIP 25280,81.11861918,-16.97574213,A0V, 5.64
HIP 108797,330.6093551,-16.96483342,A0/1V + K1/2, 6.39
HIP 43623,133.2722772,-16.95234812,K1III, 6.43
HIP 22263,71.90088443,-16.93486728,G3V, 5.49
HIP 8778,28.21703176,-16.92912351,F0V, 5.78
HIP 52085,159.6458878,-16.87663687,G8III, 4.91
HIP 31758,99.64763095,-16.87348646,A0IV, 6.01
HIP 76126,233.2301155,-16.85280725,B3V, 5.53
HIP 37289,114.8508193,-16.84725474,K3III, 6.40
HIP 107797,327.5540408,-16.84489999,K3III, 6.38
HIP 51069,156.5229377,-16.83609584,K4III, 3.83
HIP 105515,320.5615726,-16.83455521,G8III, 4.28
HIP 29895,94.42388578,-16.81591325,K1III, 5.15
HIP 82861,254.0074751,-16.8063382,K0/K1III/IV, 6.33
HIP 110778,336.6422815,-16.74214759,G3V, 5.55
HIP 22860,73.77841969,-16.74064825,G8/K0III, 5.71
HIP 77853,238.4561544,-16.7296223,K0III, 4.13
HIP 26821,85.42297149,-16.72584331,B4/B5III, 6.22
HIP 75730,232.0641585,-16.7164031,K4III, 5.64
HIP 32349,101.2885411,-16.71314306,A0m...,-1.44
HIP 43899,134.1422165,-16.70868242,K3III, 5.95
HIP 59895,184.2640107,-16.69374078,A2V, 6.05
HIP 106985,325.0222594,-16.66225343,A7III:mp..., 3.69
HIP 60809,186.9560541,-16.63185314,G5II, 6.30
HIP 56899,174.9597709,-16.62020855,M3II/III, 6.17
HIP 29771,94.03206851,-16.61800865,B2/B3V, 5.97
HIP 80894,247.7849789,-16.61264015,G8/K0III, 4.29
HIP 75944,232.6682815,-16.60945806,K0III, 5.82
HIP 18990,61.0360431,-16.58857827,K2/K3III/IV, 6.36
HIP 48396,147.9980268,-16.53461116,K0III, 6.08
HIP 78400,240.0832453,-16.53238334,F7V, 5.47
HIP 343,1.08233885,-16.52888969,K0III, 5.78
HIP 101608,308.8841923,-16.52581187,A5II/III, 6.19
HIP 3175,10.11898738,-16.51659767,G8III, 6.49
HIP 60965,187.4665965,-16.51509397,B9.5V, 2.94
HIP 28816,91.24638576,-16.48442713,Ap shell, 4.92
HIP 73953,226.7045765,-16.48432063,A1V, 6.41
HIP 3576,11.42375052,-16.42420509,F0IV, 6.47
HIP 22881,73.82767537,-16.41785525,G6/G8III, 5.71
HIP 35487,109.8670059,-16.39491266,F2III/IV, 5.70
HIP 19398,62.32431793,-16.38587725,B5IV, 5.45
HIP 23166,74.75599103,-16.37633681,F5V, 5.65
HIP 92882,283.879258,-16.37618751,F5/F6IV/V, 5.56
HIP 53723,164.8789751,-16.35368059,M1III, 5.88
HIP 51905,159.0694889,-16.34433285,M1III, 6.01
HIP 22325,72.13553607,-16.32958093,F8V, 5.76
HIP 84649,259.5802969,-16.31190245,M0/M1III, 6.28
HIP 69269,212.7103479,-16.30200362,M1III, 4.93
HIP 96808,295.1805884,-16.29314555,K1III, 5.30
HIP 40604,124.3464138,-16.28509282,A1V, 6.32
HIP 56364,173.3117123,-16.28027347,F8/G0Ib/II, 6.05
HIP 44888,137.1854963,-16.2771575,K0IIICN..., 6.48
HIP 113148,343.6900201,-16.27174207,K1III, 5.53
HIP 4801,15.41083745,-16.26535068,K2/K3III, 6.47
HIP 73945,226.6567431,-16.25676124,K5III, 5.19
HIP 39943,122.3689163,-16.24890678,B4V, 5.66
HIP 27308,86.78254305,-16.23805509,G8III, 6.18
HIP 34561,107.3890235,-16.23450762,B1Ib/II, 6.00
HIP 93855,286.7171579,-16.22923584,B7V, 6.00
HIP 22479,72.54828803,-16.21728342,K0III, 5.03
